,res_url,res_reviews,points
405,https://www.yelp.com/biz/study-hall-los-angeles-3,"Study Hall is perfect for USC students. Mad school pride... From the USC cups to every other person in USC attire. lol

My girlfriends and I came by for some appetizers and beer. Surprisingly they have a pretty extensive beer list. Loved all the selections available. There are TV's located throughout the restaurant and bar area on the side. Great place to watch games and get some beer on. Order up front at the register, grab a number, then you sit & wait. There's patio seating available as well as tables inside.

My favorites were the ""Why Not?"" burger & Fire Broccoli. The broccoli was very interesting... Totally in a good way! It's a must try. And no, I can't explain the flavor - you just have to try it. The burger was so good too. The beef patty was cooked to perfection. Bringing the perfectly cooked patty, pastrami, and EGG together on a soft burger bun is genius. LOVED the fries too. Thick fries w/ basil is the sh*t. Oh and don't forget dessert! They even have creme brulee :].

I will definitely be back but I'm bringing my BF next time. He would love this place.",4 star rating
406,https://www.yelp.com/biz/study-hall-los-angeles-3,"Awesome place to hang out, get work done, grab lunch or dinner with a friend, have a leisurely breakfast...it feels homey and comfortable, and the owner & staff are always super friendly and accommodating (once, my friend and I asked, sheepishly, if they could put the Victoria's Secret fashion show on one of their T.V.s, and despite playfully joking about how no one would take him seriously, the owner good-naturedly obliged:)).

I'm quickly becoming a regular here, and I've tried a decent chunk of the menu, but my go-tos are the A&C (even better if you ask for them to add chicken) and Greek salads. I'm a pretty healthy eater, so I'm not into how greasy a lot of their sandwiches are, but they do hit the spot from time to time (this is the one change I would make to this place if I could--just a few more healthy options!). Oh, and the fries...probably my favorite anywhere. Ask for them well-done, and you'll get a huge plate of thick, crispy, herb-sprinkled heaven.

Also of note: there's a $10 minimum on card charges--but there's a conveniently located ATM right by the counter if you're like me and never carry cash (one time I just went for coffee & a study session, planning to eat lunch later, and the employee running the counter offered to open a tab for me so I could place my lunch order later without having to withdraw cash--these guys are awesome!!)",4 star rating
407,https://www.yelp.com/biz/study-hall-los-angeles-3,"If you care about getting good food good service at a good price don't go here. The food is over salted gastro-pub fare that is unimaginative and way over priced for what you get. They have only 2 vegetarian choices on there menu and both aren't worth ordering. The atmosphere is stark and pretentious as well as the wait staff. They tried to make up for there rudeness after I explained my questions but my mood was already soured. This is another experience with LA's Gastropub trend and I am once again underwhelmed with. Oh, and insta-iced tea to boot not fresh brewed what a jip.

Save your money and go to Subway where you'll get a better sandwich and much better service.",1 star rating
408,https://www.yelp.com/biz/study-hall-los-angeles-3,"Decent food, fun vibes, great beer!

Came in on a Saturday night with 14 people and the Study Hall folks were more than helpful! We had to put together some tables and chairs ourselves but it totally worked out.

I ordered the friend chicken burger, with fries. My good friend ordered the buffalo chicken sandwich with chips. I had a blue moon and he had the ""nut brown"" stout. He said he loved his beer. My burger was OK. I was expecting a real breaded and friend chicken breast, however it was more like a ground chicken patty with some bread crumbs on it. It was definitely just decent. However my friend loved his buffalo chicken sandwich. I would definitely go back for a beer or a pregame.",4 star rating
409,https://www.yelp.com/biz/study-hall-los-angeles-3,"First time here today. This place is amazing. I l ive there service and friendly environment. I ordered the Pork Belly sliders and a Lemonade to drink. These sliders were bomb. The Sliders come with a side of seasoned fires. The sliders have a unique tasteful coleslaw with a BBQ flavored pork belly slice. These sliders are truly amazing. It's a must try, it's near USC on Hoover and 28th. I'm definitely coming back to try everything.",5 star rating
410,https://www.yelp.com/biz/study-hall-los-angeles-3,"My favorite place for basically any situation

Grab a pitcher with friends, grab a quick bite before heading out, order out and study, chill for a business meeting, hang out with a group of friends

We need more places like this at USC

You MUST eat the fire broccoli it is to die for",5 star rating
411,https://www.yelp.com/biz/study-hall-los-angeles-3,"Great place for studying. I really like their pizza and beer. I highly recommend just camping out here during finals or midterms if necessary. The only issue and the reason they lose a star is the lack of free wifi which makes it difficult to study anything that depends on the internet.

Now I might be wrong and just couldn't get onto the internet and if I am I will change this to a five star because I just love the aesthetic here.",4 star rating
412,https://www.yelp.com/biz/study-hall-los-angeles-3,"This place had a really promising first start! Their menu was fun and delicious.

I was glad to see the 2-9 had passed into new ownership. I already like this new place better. Friendlier service, better alcohol list, and wayyyy better food.

Came here with my boyfriends family today and had a nice meal. My bf and I split the Crabby Mac and the Pork Belly Sliders. In my food obsessed opinion, the Mac and cheese could've used a lot more cheese and the sliders could've done with some Asian slaw or sauce on them but they were still delicious!

For a new business, they have a fun menu and are doing things well. Good service and great beer and wine menu. Can't wait to see how they improve ! We will definitely be back.",4 star rating
413,https://www.yelp.com/biz/study-hall-los-angeles-3,"Preface: Overpriced and terribly located establishment, unbelievably uncivil and rude staff. ""Restaurant: Impossible"" and Food Network be warned, this one is beyond salvation.

Would Recommend? - Absolutely not. I would recommend against going here.

What makes a great dining experience? According to the BBC, it's not just the quality of the food - it's as well a mixture of:
-Friendly Staff & Service
-Great Location, Safe Surroundings, & Pleasant Ambiance
-Expansive Seating
-Reasonable Price

Study Hall must not have gotten the memo, because not only does it fail to provide a pleasant dining experience with any of these facets - it goes out of its way to ensure you the most miserable dining experience possible.

1) Uncivil/Rude/Arrogant Staff: staff will sneer at your requests for condiments and ration them to you like its wartime (which should have included with your meal to begin with), after taking an unbelievable amount of time to bring you your food in the first place. If you spend too much time there after your meal chatting with your friends (as a pleasant dining experience usually entails, and is priced into your meal), you will be greeted by uncouth/unsettling advances to get you to leave. But for some reason, they expect you to tip when you pay for your meal upfront?

2) Terrible Location, Constant Noise of Traffic from busy Hoover St, Firetrucks constantly blaring down Hoover from Adjacent Fire Station, A/C set unreasonably high inside.

3) Seating inside is cramped and disjointed. You'll need to crane your neck in order to see a TV. If you sit outside, bring ear plugs to block out the noise from the street traffic, as well as the Top 40 blaring from the speakers. If you enjoy listening to One Direction on repeat, maybe this place is for you. But rarely will you ever hear the dialogue from sports games being played on the shoddy LCD TV's.

4) Given all these other factors, you should be paid to eat here. 99% of the time you will be paying over $10 for a meager portion, from staff who are all in dire need of some humble pie.",1 star rating
414,https://www.yelp.com/biz/study-hall-los-angeles-3,"Environment (5 stars)- Nicely nestled a few blocks from USC. A great place to wine and dine w/o the busyness of the university. They have ample neighborhood car and bike parking in the area. Study Hall offers plenty of table inside and out with a small bar indoors. Televisions are all over the place if you want to catch a game.

Food (5 Stars)- I had a chance to try the pesto chicken sandwich, a burger and Philly Cheese steak. All were good and come with chips.

Customer Service (5 stars)- The staff are very courteous and knowledgeable about the drink and food menu. Very respectful and patient.",5 star rating
415,https://www.yelp.com/biz/study-hall-los-angeles-3,"I am strictly writing about the food I had to-go. I didn't dine in here so I cannot write about the dine-in experience.

I had the fried chicken burger with house fries to-go ($13). If you order a burger, they come with house fries. First of all, the burger was very difficult to eat and didn't taste good. The chicken also was hard to bite off and chew, not very fresh either. Moreover, the house fries were actually the worst fries I've ever had. The fries were soggy, didn't have any flavor to them, and were low quality. It's really hard to make fries not taste good, but Study Hall did the impossible (see the picture I posted to see how disgusting the fries look).

Giving Study Hall 2 stars because the burger was at least edible and the service was great. The man who took my phone order and who rang me up were both friendly.

I was excited to live within walking distance to Study Hall this year. However, after trying their fried chicken burger, I don't think I will be going back to try other things on the menu. The fried chicken burger and the fries were quite disappointing :(",2 star rating
416,https://www.yelp.com/biz/study-hall-los-angeles-3,"This place was perfect to relax have a nice meal and study/be on my laptop.

I had been here before with a few friends because they've always talked about it and I was pleasantly surprised with the atmosphere as well as the service. The food was way better than I expected for a reasonable price. I'm definitely always going here when I'm in the area.",5 star rating
417,https://www.yelp.com/biz/study-hall-los-angeles-3,"Great food, great atmosphere, great beers, overall top place.
The food is awesome, especially the burgers. The employees are on top of everything, constantly checking up on customers. Overall this is a place I recommend to anyone that wants some good food and beer near USC or on the row",5 star rating
418,https://www.yelp.com/biz/study-hall-los-angeles-3,"If you bleed UCLA-spirit, you're in the wrong part of town!

Study Hall is frequented often by USC students and in close proximity to the campus. Their variety of hamburgers, sandwiches and sliders are great and have something for everyone. They also have a solid bar for those looking for a place to catch the game locally.

It's a pay at the front and sit type of location, which works out nicely, but if it's busy, you may want to have someone save a seat while you order.

I loved my burger, my fries were eh. I definitely will return if in the area.

There is a small parking lot adjacent to the site that you can use.",4 star rating
419,https://www.yelp.com/biz/study-hall-los-angeles-3,Food is a bit pricey for the quality but they have a lot of beers on tap. Pretty chill vibe too.,3 star rating
420,https://www.yelp.com/biz/study-hall-los-angeles-3,"Just opened Friday September 26, 2014.
Soft opening menu available today so we tried the Chorizo Sliders and the Pork Belly Sliders.

We dropped in on our way to the History of Natural Museum.

Gonna eat. Brb.",5 star rating
421,https://www.yelp.com/biz/study-hall-los-angeles-3,"The food was amazing! I will absolutely come back, but here's some advice;

There is only 1 vegetarian option in each category so expect to pay more to have to customize (it's my biggest pet peeve to pay more just to not eat their meat (ｰ ｰ;)

Be careful what you tip, the service ends at the counter you order at. For $30 I think they can bring me a water in an adult glass. I asked for sauce and they literally told me to get it myself. They drop off your food and that's it. Didn't check on us once.

So if you keep all that in mind you can have an awesome time here! I got nachos, he got the why not burger and I made a veggie burger. All 100% delicious!",4 star rating
422,https://www.yelp.com/biz/study-hall-los-angeles-3,"In the aftermath of the war of chicken sandwiches between Popeyes and Chick Fil A; I found myself hungry for a fried chicken sandwich, and happened upon Study Hall during my recent visit to Los Angeles. This is how that went for me.

The Good: The atmosphere appears to be inspired (if not a little dark). I'm always a fan of lunch spots that offer a beer and wine list with some level of competence and in this, Study Hall didn't disappoint.

The Bad: The fried chicken sandwich was simply sad. Not only was the chicken reminiscent of chicken patties that you get served in...well public schools at least; the whole ensemble tasted of absolutely nothing. The sandwich was small and the plate was unbalanced, with the fries being the bulk of the meal by far.

The Business: A part of me really did expect the sort of food that a sit down restaurant could produce to be superior to that of Chick Fil A or Popeyes on a 'mechanics' level. I mean; they have more time to get it right and can make every sandwich to order, so why wouldn't they have the advantage? Sadly, the chicken sandwich from Study Hall didn't leave my craving for a chicken sandwich satisfied - the fries were the best part of the meal, so thankfully you get a lot of them.

Yelper-In-Chief",2 star rating
423,https://www.yelp.com/biz/study-hall-los-angeles-3,"We were headed to a concert at the Shrine, across the street from USC, and needed somewhere for a pre-concert meal. Went to the Study Hall, and had a very nice if unusual meal. This place basically is a hang out for the USC students. Not necessarily a bad thing, as long as you know what you are getting into, but not quite what I am used to any more.

When you come in, you order at the front counter, pay, and then find yourself a spot. It is loud, crowded, and a bit dirty (reminds me of the places I used to hang out in college). But the food more than made up for it.

In particular, the brussels sprouts are like something from another planet! They are absolutely loaded with maple glazed pork belly ... chewed, salty, sweet, fatty, mmmmm! ... and have a fabulous sauce on top. They were served on a huge quarter hotel pan, and we could have made a meal out of them alone!

We also tried the chili cheese fries with the 28 spice chili, a decent version of chili cheese fries (and I'm sure sublime at 2 am when you're drunk!). The fries were nice and chunky, although maybe not quite as crispy as we would have liked, the chili was very tasty, and they had plenty of cheese on top.

The big miss was the buffalo wings. The sauce just wasn't anything special, and it totally ruined the dish.

All in all, if you are in the area, and aren't squeamish about filthy seats, the food was pretty good.",3 star rating
424,https://www.yelp.com/biz/study-hall-los-angeles-3,"Food and atmosphere are great. You really get a neighborhood, welcoming feeling from this place.",5 star rating
425,https://www.yelp.com/biz/study-hall-los-angeles-3,"Friendly atmosphere, simple fare but well prepared and a good value. Burgers were creative and nice tasting as were the salads. Inexpensive pitcher beers and plenty of TV screens to watch your favorite sports.",5 star rating
426,https://www.yelp.com/biz/study-hall-los-angeles-3,The service here is exceptional and the food is delicious! I ordered the brussel sprouts with pork belly and they were amazing. I also ordered the buffalo chicken sandwich with chips and it was the perfect little dinner. I tried all of my friends foods and they were also delicious but the brussel sprouts are a must try. The staff is super friendly and attends to your needs! I would definitely come back again one day! You gotta try this place if you're in LA,5 star rating
427,https://www.yelp.com/biz/study-hall-los-angeles-3,"Location is key. However, it's what's on the inside that counts! Study Hall has much to offer while dinning inside or out on the patio.with a great menu, great draft beer selection and a friendly and outgoing staff, you can't go wrong! I had the pleasure of wrapping my lips and tastebuds around the "" Why Not "" burger! This burger is literally an explosion of flavor in your mouth! The burger has a homemade Angus beef patty with provolone cheese, pastrami, a fried egg, grilled onions and what I thought was a honey Dijon spread. It also comes with seasoned steak fries which were amazing too! The Study Hall is set up in away where it is not too cluttered and has just the right ambience for its location. Come catch a game on a Saturday or Sunday with the many TVs and great draft beer selection you will not be disappointed.

From the cashiers to the cooks everyone I came in contact with had a smile and was eager to cater to my every need!

I'm sure your experience will be as good as mine was!",5 star rating
428,https://www.yelp.com/biz/study-hall-los-angeles-3,"Don't spend much time near USC but was seeing a movie at the California Science Center's IMAX theater and this joint is nearby. Pretty quiet on an early Saturday evening and we found street parking easily enough. The decor is clean and you order up front upon entry.

Food was a little pricey and just ok, nothing you'd come back for. Service was very nice but order took a while to come out even though the place was near empty. Plus I asked for no cheese and got cheese...

Beer and wine list is substantial but for cider they had Angry Orchard and Woodchuck instead of Strongbow.",3 star rating
429,https://www.yelp.com/biz/study-hall-los-angeles-3,"Let's start with the staff. They were extremely friendly the guy at the counter was really friendly. He even gave my son a free macaron ice cream. The food was a amazing I had the ""what the 2 burger"". This was a really big burger. Real high quality meat. My wife had the Feliz flat bread I didn't try it but she said she loved it. The restaurant itself is clean. You seat yourself we're ever you like and they bring the food to you. I would give this place 5 stars but the I personally feel like the prices are a bit high especially for the area. This area is full of college students who most Likely won't spend $18 on a burger. I loved the food and will be back but not anytime soon. They have a really small parking lot just a heads.",4 star rating
430,https://www.yelp.com/biz/study-hall-los-angeles-3,"Went for usc v. Stanford game. High drama with the bartender. Check yourself, girl. Beer is good but tude is rude. Would come again.",3 star rating
431,https://www.yelp.com/biz/study-hall-los-angeles-3,"Very solid place. It's right down the street from USC and across the street from fraternity row, so they typically have a younger college crowd. The food here is great. I highly recommend the fire broccoli and the angus sliders.",5 star rating
432,https://www.yelp.com/biz/study-hall-los-angeles-3,"Good food. Spendy. A burger will set you back $15. In spite of the clever name, this is not a daily dive. Dinner for two here will easily set you back seven hours of USC work-study pay. It's too bad too as the location makes it highly accessible. Maybe the kids driving their Teslas around (""I made my first million in bitcoin before enrolling in undergrad!"") can make this their regular. Wish it was ours.

Last I was there we had the M.O.S.C.H. burger and the L.A. Cobb salad. For $15 in a burger I have high expectations. This was a restaurant burger. It was tasty. But for $15 it didn't meet high expectations. The cobb ""features"" romaine and iceberge lettuce. In L.A.? At least give us the option to swap those out for spinach or arugula. FYI, Target down the street offers a pre-packed cobb for $3 that is about the same quality. TJ's gets fancy.

If they had a killer plate at a fair price we would make much more use of this place. But as it is, Study Hall is more bougie than necessary. Easy to walk passed and ignore in spite of the smells coming out of it.

I'm pretty sure that if their prices were 30% less we'd eat there 500% more. It would still be a $10 burger but at least they'd make it up in volume. For the money, try Nature's Brew up the street.",4 star rating
433,https://www.yelp.com/biz/study-hall-los-angeles-3,"Great little bar located in a college community. My nursing school classmates and I enjoy grabbing a few drinks there after midterms/finals. It's a chill environment with a lot of college students from USC. There's an outdoor patio that I love to sit at when its a nice, sunny day. Staff is always very friendly and always offering great service. They are very well known for their Fire Broccoli. It's fried broccoli with soy sauce and chili pepper flakes. However, you can ask for cheese on it and it makes it SO much better!!! Love snacking on them while having a beer.",4 star rating
434,https://www.yelp.com/biz/study-hall-los-angeles-3,"The food is amazing. The service is like no other . . best spot in town around usc. Completely in love with your new spot Ray, I can't believe it took us this long to visit.",5 star rating
435,https://www.yelp.com/biz/study-hall-los-angeles-3,"Study Hall has a very modern and polished ambiance inside but you should really head to the outside patio for a relaxed spot to hang out with friends and breathe some fresh air over food and drink. My A&C salad was huge! Really fresh but also a little bit drenched in lemon juice and dressing. Next time I'd ask for it light or on the side. The happy hour drink list is rather short and not terribly exciting but I suppose it gets the job done. The Angry Moon (Angry Orchard with Blue Moon) was surprisingly good, very light but refreshing. Secure bike parking outside!",4 star rating
436,https://www.yelp.com/biz/study-hall-los-angeles-3,"Came here one night, after a YEE surprisingly enough. I got the chorizo mac & cheese, it was very tasty with some spicy kick to it (they also use Sriracha in the cheese). Plus a beer and my meal was $20. Kinda steep pricing for what it is. The taste was unique, but nothing that would leave a long lasting impression on my taste buds.",3 star rating
437,https://www.yelp.com/biz/study-hall-los-angeles-3,"The best gastropub in the USC area, no question. All of the food is delicious and the owners are great.",5 star rating
438,https://www.yelp.com/biz/study-hall-los-angeles-3,"My GO-TO before any USC football game or any event on or around campus :) great service, better food, and the best ambiance around!",5 star rating
439,https://www.yelp.com/biz/study-hall-los-angeles-3,"Such a terrific, surprising menu! Everything was excellent, especially the Brussels sprouts with pork belly, raisins and toasted almonds. Homemade chips and fries with our burgers and sliders. So good, we came back for breakfast! Delicious latte, granola with Greek yogurt and veggie wrap. Will be back for sure!",5 star rating
440,https://www.yelp.com/biz/study-hall-los-angeles-3,"I come here all the time for a burger and a beer! I live right down the street and it's a little too convenient. Love the patio because it's a great outdoor space for students to have large groups to watch games, drink beer, and chat. It's one of the only places that serves alcohol around USC so it is very popular! It's a bit expensive but students pay for the atmosphere and convenience. It's really a delicious bar for grub! There's a small parking lot on the side and street parking, but most people walk because they are students who live in the area. Definitely recommend if you're in need of a relaxing lunch with some buddies.",4 star rating
441,https://www.yelp.com/biz/study-hall-los-angeles-3,The worst burger I've ever had. The Patty was 70% fat and disgusting. So disappointed,1 star rating
442,https://www.yelp.com/biz/study-hall-los-angeles-3,Being a grad school student is not easy! I'm glad I'm able to stay close to campus and enjoy a few drinks after class. This place is great! Excellent appetizers. Great customer service. Small selection of beers! But overall great atmosphere! I love it.,5 star rating
443,https://www.yelp.com/biz/study-hall-los-angeles-3,"This place is conveniently located in the heart of USC off campus housing, right across the street from the Row!

So what does that mean?

It means a lot of drunk frat/sorority kids come here ALL the time! So if you're looking to get your flirt on, come on by and snatch yourself a keeper! Cus you know all the Row kids are soooo faithful!

All jokes aside though, I've tried a few things on the menu and it's definitely an upgrade from the old 2-9!

Friendly staff!

I mean I'm checking down the list of things that should be good about a restaurant and this place is looking good! So come and try it for yourself!",4 star rating
444,https://www.yelp.com/biz/study-hall-los-angeles-3,"No. Let me start off with how the menu is way over priced. If i wanted a menu where the ""basic"" (there title, not mine) starts at $11, I would be dinning somewhere where they actually had servers come to your table - oh, and a real chef designing the menu too.

I know that USC has limited options, but people explore the next listing down on your Yelp results and do not waste your money on an over priced under quality student trap.",1 star rating
445,https://www.yelp.com/biz/study-hall-los-angeles-3,The service was friendly and attentive. Orders are done at the counter. I got the Aloha Burger. The fries were hot and delicious. The burger was messy. The atmosphere has a low key sports bar environment good enough for conversation and nice seating areas.,3 star rating
446,https://www.yelp.com/biz/study-hall-los-angeles-3,"Went here just before winter break. Food was quality, drinks were cold, and service was friendly. Can't ask for much more than that!",5 star rating
447,https://www.yelp.com/biz/study-hall-los-angeles-3,"Such a cute and yummy place! Right next to Frat Row, this place has some pretty good American food. I think the chicken wings here are one of the best that's around USC. The price of the items are not that bad. Just be aware of all the students that might show up during the weekend!",5 star rating
448,https://www.yelp.com/biz/study-hall-los-angeles-3,"Pros:
+ One of the cooler dining alternatives off campus. It's casual, simple and stylish. Great indoor and outdoor seating spaces.
+ The staff are nice and accommodating.
+ Food is straightforward and flavorful. Menu has many options to choose from, including artisan brews. I had the chicken pesto sandwich, which was fresh and tasty. Friends said the same of their sandwiches and beer.
+ Easy to locate and access, off the corner of Hoover and 29th. Park in the surrounding neighborhood, it's a nice walk over.

Cons:
- Side of chips could be more flavorful, though this is a minor detail.",4 star rating
449,https://www.yelp.com/biz/study-hall-los-angeles-3,"I frequent this place, and I have to tell you it's pretty amazing.

The food is, for the most part, very tasty! You can't go wrong with the pork belly sliders. The beer on tap is great as well.

Most importantly, however, is the staff and ownership. I am always treated very well, and on the weekends we love to cut it up when it comes to sports, especially football.

If you're an SC student looking to bring your parents/friends to a classy but down to earth place, it doesn't get any better than study hall.",5 star rating
450,https://www.yelp.com/biz/study-hall-los-angeles-3,The food is ok and the beer selection is decent. The beer price is decent plus they carry BelHaven Scottish Ale which is a big plus. However the food is not great and the prices are expensive.,3 star rating
451,https://www.yelp.com/biz/study-hall-los-angeles-3,A staple spot for usc students to grab a beer and some grub. I like the large selection of beers on draft to choose from. Great set up for large groups of people. The chicken strips and salads are awesome.,5 star rating
452,https://www.yelp.com/biz/study-hall-los-angeles-3,"Always get taken care of when we are here! Customer service is A1!!! When ever the dodgers are playing, you can best believe you'll find us here. Beer is good, sports are good, and did i mention the FOOD!!! Everything on the menu is bomb, no matter what you try!",5 star rating
453,https://www.yelp.com/biz/study-hall-los-angeles-3,Awesome flat breads! Goofed up a bit with the order but overall a great experience.,4 star rating
454,https://www.yelp.com/biz/study-hall-los-angeles-3,Good place to drink with friends and grab a bite. Definitely coming back. Tried their burger and dessert. Drinks are on point..,5 star rating
455,https://www.yelp.com/biz/study-hall-los-angeles-3,Nothing special. Food was a bit pricy. Atmosphere is average. I only come here because there are no other restaurants near that area.,3 star rating
456,https://www.yelp.com/biz/study-hall-los-angeles-3,"Though a huge step up from the 2-9, this place is very much just ok. I've been here twice now, and both times were average experiences.

First off, the atmosphere is a lot better than it used to be. The cool blues, and decor give it a much more contemporary feel that suits a college area. It looks a lot cleaner than it was as the 2-9.

The first time I came here I split the Standard burger with my boyfriend. We both thought it was strange that the people who take your order didn't ask us how we wanted our burger cooked- that is pretty standard for any restaurant serving burgers. Though a little dry, the burger was pretty good. The egg really added a lot to the taste, and made it more exciting. I also really like their french fries.

The second time I came here, I ordered the Philly Cheesesteak. This was not nearly as good as the burger. The avocado wasn't fresh and the meat didn't look like a good cut at all. The chips it was served with were also not good, and flavorless. The meat here in general doesn't seem to be of very good quality.

Additionally, I think it's strange you can't sub anything for a side. I asked if I could trade out a side of French fries for something healthier and they told me the only side I could have were the fries. A lot of people like to have at least a side salad instead of fries and I think that is something they should at least offer in the future.

Overall, this place is affordable, and appropriate for a campus area.",3 star rating
457,https://www.yelp.com/biz/study-hall-los-angeles-3,"You know how you go to someplace new and thought wow this place is amazing. Then you go back the other day and realized: hey! this place is not so special.

Went to Study Hall three times. I freaking love it.",5 star rating
458,https://www.yelp.com/biz/study-hall-los-angeles-3,"Super good way to take a break from student life. A little bit on the pricy end, but I've never been disappointed with anything I ordered. Such a nice environment to be in and good vibes all around. I've gotten the patty melt and the chili burger (warning! chili burger is MESSY I couldn't find the bottom bun under the chili, so get ready to get covered in chili if you get it). One of my friends got the chorizo mac n cheese, which is honestly so good and I highly recommend!!!",5 star rating
459,https://www.yelp.com/biz/study-hall-los-angeles-3,"My best friend and I decided to try this place out today and at first everything seemed great. The inside is quite nice and the server who helped us was very friendly. We ordered the chicken tenders and the veggie burger. This is where the problems were. Firstly, the chicken tenders were not great and definitely not worth $9. At least I got them relatively quickly, unlike my friend who didn't get her burger for 30 minutes. We asked at least twice when her food might come out, and the servers kept saying ""Oh your order will be out next. The veggie burger takes a little longer because it has to grill."" 1. SIX orders came out before my friend's did, including actual beef burgers which arguably take much longer to cook than a veggie patty. 2. It's a f***ing veggie patty. How long do you actually have to cook a veggie patty?! 3. If the order was forgotten, it would have been much better for the servers to just say that instead of continuously walking by our table and avoiding eye contact. I find it much easier to forgive a simple mistake than a purposeful ignorance.
Overall, super disappointing experience especially given that this place isn't exactly cheap.",2 star rating
460,https://www.yelp.com/biz/study-hall-los-angeles-3,"Had the chicken nachos. It was delicious! The chicken was well seasoned, the sautéed veggies was a great touch, and the cheese was fantastic!!!",5 star rating
461,https://www.yelp.com/biz/study-hall-los-angeles-3,Yummy breakfast sandwiches and burritos... must order the blood orange mimosa! Excellent customer service :),5 star rating
462,https://www.yelp.com/biz/study-hall-los-angeles-3,"Worst nachos I've ever hard. For a so called ""sports bar"" they need to step up their nacho game! We didn't even eat them because they were so unappetizing.",2 star rating
463,https://www.yelp.com/biz/study-hall-los-angeles-3,I used to love this place but it got slow. I've been in line for 15 minutes and I am watching the staff chit chat away with the customers for about 5 more.,2 star rating
464,https://www.yelp.com/biz/study-hall-los-angeles-3,"Being a recent USC grad, I came back to do some work at this place. I find out after I got my food that they NO LONGER have WIFI!!! Super disappointed about that. On whole it's a good spot, just don't come here if you want to do work and need wifi",4 star rating
465,https://www.yelp.com/biz/study-hall-los-angeles-3,Great food! I ordered onion sliders and a caesar salad and it was delicious. The staff is nice too.,5 star rating
466,https://www.yelp.com/biz/study-hall-los-angeles-3,"Cute place right off of USC's University Village! staff was very friendly and the food was good, although a little pricey for what it was.",5 star rating
467,https://www.yelp.com/biz/study-hall-los-angeles-3,"Ugh! I will definitely be back. Such a lax spot to drink some wine. And enjoy some delicious burgers. There's really not much more to say. I got the Onion Sliders and holy shit. Blown away. Service was great too. I said ""first time here"" and the order taker took the bull by the horns. Showed the top sellers and his favorites. Checked in on me later to make sure everything was ripe. Keep it up study hall!",5 star rating
468,https://www.yelp.com/biz/study-hall-los-angeles-3,"Awesome nachos, the place is great and staff super friendly! 4$ Heineken bottles and a cold glass. Great area and loads of parking!",5 star rating
469,https://www.yelp.com/biz/study-hall-los-angeles-3,"Study Hall has great atmosphere, friendly staff and owners, and a rotating beer selection. I usually just go for drinks on the patio, but the few times I've eaten here I was impressed. Study Hall is a USC area staple.",5 star rating
470,https://www.yelp.com/biz/study-hall-los-angeles-3,Dan is the man!!! Best customer service around. Dan is one of best people I have ever met. Love that guy.,5 star rating
471,https://www.yelp.com/biz/study-hall-los-angeles-3,Y'all really can move people out of the way without complaining about patrons who are there every night (especially on a friday night where your local university has a home game there).,1 star rating
472,https://www.yelp.com/biz/study-hall-los-angeles-3,"Only stopped in for a couple beers during the UCLA / USC game, and loved it! Great service and the food looked great. Definitely coming back for the grub.",5 star rating
473,https://www.yelp.com/biz/study-hall-los-angeles-3,"Stopped by to eat here a Friday night. As soon as you walk in you order, pay and find an available table to sit down. The wait Tim was surprisingly not bad at all. The atmosphere is great, the tv is conveniently placed to watch the latest game and it's a chill environment to hang out. However, I'm purely rating the 2 stars for the food and it's a little below average in my opinion. I can tell the kitchen staff doesn't use fresh ingredients. It's out of the can and heated up sort of place. I know it's catered to the college crowd, but I still expect my food quality to be up to par for that price point. I can drive 10 mins and hit up any local spots in downtown for the same price point. But if you don't care all about that, then enjoy.",2 star rating
474,https://www.yelp.com/biz/study-hall-los-angeles-3,"Love this place because it's easy to park, easy to order and the food is not fancy but it is reliably fresh. It's a cafe, not fancy, but there is always room to get a table and the airconditioning in the summer is fantastic when its superhot. There's indoor and outdoor seating.",4 star rating
475,https://www.yelp.com/biz/study-hall-los-angeles-3,"Order process takes a little patience, but it's worth the wait.
The burgers here are very good. Staff was very friendly.
The fire broccoli appetizer was amazing. Perfectly cooked. Florets are light, crisp and basically disintegrate in your mouth. Stalks are tender with a fantastic caramelized glaze on them. The dish isn't the prettiest, but man, it's good.",4 star rating
476,https://www.yelp.com/biz/study-hall-los-angeles-3,"Study hall offers the absolute best customer service. And the food is amazing, no matter what you order you will be absolutely satisfied with your choice!!!!",5 star rating
477,https://www.yelp.com/biz/study-hall-los-angeles-3,"I loved the old 2-9, but this is a phenomenal improvement. The food is great and the service is some of the best in the area. Good for groups or even just taking a quick study break; you order at the door and they bring it straight to you. It has the speed of a fast food joint and the quality/atmosphere of a neighborhood diner, making it the perfect fusion of both for such an active corner of campus.

I would recommend any of their burgers and the Deschutes IPA. They also have a really good Red Zinfandel.",5 star rating
478,https://www.yelp.com/biz/study-hall-los-angeles-3,We went here to celebrate my daughter's graduation. The service was amazing and the food was incredible. Our party of eight was served food at the same time which was hot and delicious. Plenty of menu choices as well!,5 star rating
479,https://www.yelp.com/biz/study-hall-los-angeles-3,"I've given this place probably over 20 chances because I like their beer selection. But literally 9/10 times they have undercooked at least one of our meals, and the manager gives us smirks and a bad attitude about it. Never again.",1 star rating
