,res_url,res_reviews,points
731,https://www.yelp.com/biz/craft-by-smoke-and-fire-la-live-los-angeles?osq=Restaurants,"Came before a Kings game, Matthew, our server, was fantastic! Was attentive, timely, and helped with menu decisions. Food was great, too. Will be back!",5 star rating
732,https://www.yelp.com/biz/craft-by-smoke-and-fire-la-live-los-angeles?osq=Restaurants,"Food was great (we split the brisket and pastrami), and service was fantastic. Our server Lamar A deserves a shout out! Will definitely be back.",5 star rating
733,https://www.yelp.com/biz/craft-by-smoke-and-fire-la-live-los-angeles?osq=Restaurants,"My family and I love trying BBQ joints. Craft was incredible. Everything was really good but the standouts were the brisket, smash burger, and Mac & cheese. By pure chance I went during happy hour. The old fashioned and the espresso martini were at the top of the charts. My experience was made extra special by Lindsie. My drink was never empty and my plates were always full. I will be coming back with my friends soon.",5 star rating
734,https://www.yelp.com/biz/craft-by-smoke-and-fire-la-live-los-angeles?osq=Restaurants,"James was great! The food was especially good, and craft was a great place to go after the kings game for some good service. :)",4 star rating
735,https://www.yelp.com/biz/craft-by-smoke-and-fire-la-live-los-angeles?osq=Restaurants,"bianca is awesome food good lots of quality sports screens & very nice outside. prices are decent for LA LIVE & they have a good menu, portion quite small but we will probably eat there again next Kings game we go to,",4 star rating
736,https://www.yelp.com/biz/craft-by-smoke-and-fire-la-live-los-angeles?osq=Restaurants,"This spot is a total vibe. What adds more than to it, is that it is kid friendly. We got the M.A.C rib with brisket and the chicken tenders for kids. That was more than enough for the 4 of us. Both items were delicious. Harper was our server and she was amazing. I mean amazing. She was so helpful with the menu and great with the kids. I absolutely loved her!",5 star rating
737,https://www.yelp.com/biz/craft-by-smoke-and-fire-la-live-los-angeles?osq=Restaurants,"I recently visited this establishment with a friend and we were seated at the bar. The service was prompt and we had two rounds of drinks. However, when we wanted to order another drink, the bartender informed us that we couldn't be served because we were being too loud. This was a very disheartening experience for us as the only two black women in the establishment. I asked to speak to the manager, and a cook came out and initially responded aggressively when I inquired if he was the manager. I then requested to speak to someone in a higher position to address the issue. I spoke to Allison, who explained that a waitress had informed her that we were drunk and loud, but she personally didn't see any evidence of that. Considering that the restaurant was playing loud music, it was puzzling why we were singled out. Although Allison offered to serve us, I declined, paid, and left. I have no intention of returning to this place, as this experience felt discriminatory and racist. I am considering seeking legal representation to address this horrible experience.",1 star rating
738,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"Had the beef noodle soup, minced pork on rice and the bok Choi all excellent. And the sparkling water dispenser is a plus",5 star rating
739,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"Pine & Crane surprised me!! I'm Taiwanese, not that I'm an expert, but I know my food from the motherland, and Pine & Crane did not disappoint.

Starting with the set up, it's open, indoor outdoor seating, hipster vibe. Very clean but not sterile/unwelcoming. You place the order at the counter and find yourself a table. It feels causal but not cheap.

Food wise, there were so many dishes I wanted to try and had a hard time deciding. We ended up with 3 menu items, but I was already planning on what to get when I return. Everything we got was delicious and more authentic than expected.

Pan fried pork buns: 4/5 The bun/skin was a little thicker than I liked, but that was just a personal preference. The flavor was great and the filling was proportional.

Slack noodles: 5/5 perfection!! It was exactly how they make it in Taiwan. Simple, with amazing flavors. A very nostalgic dish for me! (Thank you Pine & Crane)

Dou hua (tofu pudding): 5/5 I was having a hard time choosing between this and the mochi, coz both were my childhood favorite desserts. The portion was pretty big, and it came with taro balls, red beans, boba balls on tofu pudding. The tofu pudding could be a little more silkier but it still hit the spot.

Service was great and friendly. I truly enjoyed all the dishes.P&C, please come to OC :)",5 star rating
740,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"Quick and easy place for some good food!

I used to order minced pork on rice, but then only took me one try to fall in love with the beef roll!",4 star rating
741,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"I've been to Pine & Crane in Silverlake, but this was my first time at the DTLA location. I must say I prefer this one. It is busy but not hectic and the service was superb.

My friend recommended the minced pork on rice because of its simplicity and authenticity. The dish did not disappoint. I really loved the soy daikon too. Based on other reviews the beef roll was a must and it was pretty good as well.

Both dishes could've had a bit more meat for the price, but otherwise pretty good.",5 star rating
742,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"I really love Joy on York so I wanted to try this place out too. Firstly, parking is not great but it's kinda accessible by public transportation. This location does have ample seating and great decor. Menu is a bit bigger so I wanted to try some new things. Taste, speed of service, and friendliness of staff is consistent. I think they definitely have a specific personality type they hire because everyone is unique but very sweet and welcoming.

Things I tried this time: all day breakfast sandwich, Taiwanese sticky rice, and pan fried dumplings. I also got shaken iced black tea and Hakka mochi but I've also had those at Joy before. All day sandwich is good and simple but for me I would want it to be just a little bit more salty to balance the number of bread slices. Taiwanese sticky rice had banging flavors but just a bit too soft for my preference just because I wanted it to be a little more chewy. Pan fried dumplings were delicious and so juicy, great crisp on the bottom. I would consider ordering any/all of those items again but none of them are like my number one. The Hakka mochi I got to-go, tastes delicious as I expected. Definitely want to try a soup or other menu item next.",5 star rating
743,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"Pine & Crane has such a wide variety of delicious dishes. In my eyes, the restaurant can do no wrong!

I visited on a Saturday afternoon, and the line was out the door. Thankfully, the line moved quickly, and my party ordered and was seated within half an hour. I loved the cute stickers and cards that were sold at the cash register. The inside was bustling with people, but luckily there was plenty of seating. I appreciated how much outdoor seating there was. The store had beautiful decor and was filled with plants and warm lighting.

The food was delicious! We started off with the pan fried pork buns. The outside was chewy with a crispy bottom, and the filling was steaming. The wonton noodle soup had an umami broth. I appreciated the crunchy bok choy, chewy noodles, and savory shrimp wontons - another solid entree! The minced pork on rice was my absolute favorite dish. The braised minced pork had such a depth of flavor and paired so nicely with the soy braised egg. I loved the house daikon pickles, a fresh balance to the rich minced pork. I absolutely need to try more of Pine & Crane's savory offerings because the dishes I did try were incredible.

The food was so good that I proceeded to visit again a couple hours later for dessert! I got the fruit shaved ice, and it completely blew my mind. The fresh strawberries and pineapples were sweet, covered with brown sugar syrup and condensed milk. I was such a fan of the egg pudding in the middle - it was soft and decadent. I would come back solely for the dessert - the shaved ice was just that good.

Eating at Pine & Crane was a memorable experience. You are sure to be greeted with delicious food and a warm ambiance at this restaurant!",5 star rating
744,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"Overall, it is a decent taiwanese food! But, if you are from Taiwan / Asia , please don't compare with their authetic dish. Mostly food in America has been adjusted according to their lite pallette. What we order:
- steamed dumpling
- braised pork rice
- chili oil dumpling
- warm soup dessert
I am not fond of thick skin, their steamed dumpling has delicious filling but too thick of skin. I enjoyed their dessert the most!
Don't order their boba milk tea!!! It tastes diluted

Will I come back? Not as my first option, but definitely decent place overall.",3 star rating
745,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"I love open air restaurants and Pine and Crane did not disappoint. As you walk in, it has a hipster vibe and is spacious. A really great spot for brunch with the gals or a romantic date night.

At the entrance, you place your order, get a number, then find a seat.

Pine and Crane is Taiwanese fusion style eats and their portions are big enough to share. However if you're a big eater, the portions are not too big for one person.

The food took a while to come out, but it was fresh and the servers were kind. It was a bit awkward that we had to ask for additional silverware and plates. Service was also a bit slow even with only a few occupied tables.

Now down to the food:

Beancurd noodle salad was good. It didn't have a kick despite having some chili peppers in it.

Sticky rice was not a rice wrap/ tamale. It's a bowl full of flavored sticky rice with sausage, shrimp peanuts and cilantro. The taste reminded me of the motherland. Lots of umami flavor.

Dan Dan noodle wasn't flavorful. The peanut and the sesame wasn't really strong. In addition, it could use more garlic. However, I really enjoyed the chewiness of the rice noodles.

Beef noodle soup had an umami earthy flavor. This dish was the star of the table. The beef was tender, the noodles were chewy and the broth was full of flavor.

Pan fried dumplings were ok. The skin was really thick, a bit too thick. The juice didn't have a strong flavor.

Overall, the beef noodle soup is probably the only dish we ordered worth coming back for. For the price point, it's better to drive 20 minutes to SGV if you're looking for really great food. If you're looking for ambiance and really good beef noodle soup, here's the spot.

Bon appetit yelpers!",3 star rating
746,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"4.5 stars

Love this grab and go spot. The food comes super quick. You pay first and then you get your food within 5 to 10 min.

Food:
Hakka mochi - delicious
Pork buns - the seasoning is mediocre but the bun skin is good
Mushroom and crispy rice cakes - delicious",5 star rating
747,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"Pining over how delicious this place is to eat. A colleague recommended that I try this place out. The Silverlake location was closed on Tuesdays so we went to the Downtown LA location.

Wowza, this place hit all the marks. The Taiwanese food was super tasty. Service was excellent. You order at the counter, get your number, and hopefully find a place to sit down. We saw folks waiting during meal times. We told them it was our first time and got a free lotus root appetizer and dessert. Here's what we ordered:

Lotus root - 5/5 - so delicious and one of my favorite things to eat.
Dan Dan Noodles- 5/5 - peanut forward noodle dish. How could you not like peanuts and springy noodles.
3 cups chicken- 4/5 - delicious umami flavor
Forbidden Rice pudding- 5/5 - they gave us strawberries as well to cut the sweetness!
Pan Fried Pork buns- 5/5- can't go wrong with this one.

Street parking with meters. We got lucky because it was raining so hard that parking was easy. Seating is a bit cramped. The wooden seats are stiff.

I will definitely put this on my list for LA must eats!",5 star rating
748,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"Don't let the pictures and portion sizes deceive you. It's much more filling and tastier than it looks.

Savory soy milk: it's like a lightly seasoned tofu soup with crispy Chinese donut bread. Pretty tasty and makes for an excellent light breakfast.

Beef noodle soup: good flavor and a decent balance of meat to noodle to broth ratio. Noodles were al dente and beef was tender.

Fried mushrooms and rice cakes: definitely recommend as it's a good appetizer of crunchy and soft.

Their hot brewed tea was also very good quality and definitely authentic. You can also buy it on their shelves and other merch.

The staff was very nice and serious about service for breakfast vs lunch. I had to wait exactly at 11am for the beef soup.

Some street parking if you're lucky but otherwise, easy to find.",5 star rating
749,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"I took my team out here for a team lunch! I will warn you that it does get busy during the weekday. We got there a little before noon and we were able to get seated quickly. The service here is fast and efficient. I really liked my pork and rice bowl. I definitely say food taste better in person later that day, I ended up ordering to go and roll was fantastic, but the rice pudding was just OK.
I definitely try their breakfast menu looks like the bomb.com!",5 star rating
750,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"Very tasty, but I did feel a little rushed. Many options, and I loved the soup. The family really enjoyed the bao-style sandwiches. It's a big open space with helpful staff. When the staff goes through the line and helps to find seats for everyone, but we also saw someone with a big party leave because they couldn't find a seat. Have a little extra patience if you've got a big group! Lots of orders going out for take-out, too. Glad we stopped here.",4 star rating
751,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"Now this is some legit Taiwanese food! Opened late for delivery which allowed my friend and I to enjoy one of the best Valentine's Day dinners ever.

We ordered a completely plant-based menu and everything we had was delicious. All vegetarian and vegan friendly items are clearly marked on their menu.

Started with the Rice Cakes & Mushrooms appetizer which are an absolute must- everything was fried perfectly and seasoned with salt, pepper, and basil. I bet if these were eaten fresh, they would have been even better.

Next, we had their Bok Choy Dumplings which were four large, pan-fried pieces of goodness that came with a fire dipping sauce. They seriously have the texture of their dumplings down perfectly.

Finally, the Dan Dan Noodles completed the meal - wheat noodles covered in a seasoned sesame based dressing with fresh cucumbers and peanuts. The dish is simple but it was one of the best DDN I've had in a while.

I look forward to checking out the actual restaurant in the future because the delivery was amazing. I can only imagine how even better it is when made fresh with great ambiance and service.",5 star rating
752,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"Prior to a night out in LA, my friend and I decided to meet up with a couple of friends here! We went on a Saturday night, so it was a bit busy. I really liked how lively it was, as people were laughing, talking, and enjoying good food. The interior features modern and minimalist decor, with soft lighting. It's a very cute place to dine.

We ordered a few items, such as the Dan Dan noodles (chewy noodles immersed in a rich sesame-peanut sauce, garnished with thinly sliced pieces of cucumber), the beef rolls, Taiwanese popcorn chicken, and pork belly clamshell bun. All of the dishes were very tasty and flavorful. I would go back to try the beef noodle soup or the minced pork on rice. These also looked very delicious, but we were just too full lol.

If you're ever in downtown LA, I highly recommend trying!",5 star rating
753,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"Came in for a quick bite on Thursday afternoon around 2:30pm. Place was half packed and service was kinda slow, surprisingly, so I had to ask someone to check on my order. Service here isn't lacking but the concept is more ""self serve"", I realized. So you can help yourself and grab your own utensils and water, don't expect the full service.

Menu had great selections with decent prices. Ordered the Passion Fruit Green Tea which was very good, not too sweet. The beef roll was good, too. The inside decor is super cute and they have a spacious dining areas and an outside patio, too. Highly recommended!!",5 star rating
754,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"The food here is genuinely so freaking good. Everything we ordered was so good but the two that stood out for me was the beef roll and the peanut noodles. Besides the food, I love the aesthetic of the restaurant and the workers are super duper nice. To finish off the meal we had some really soft and warm mochi. Overall really great experience!!!",5 star rating
755,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"Had high anticipation trying this place out seeing how long the ordering line was at the time (ended up ordering takeout to not wait for an available dine-in table), but I found most of the things that I tried to be just okay.

Although the beef roll had a hefty amount of filling, it didn't have much taste to it. The Taiwanese popcorn chicken was seasoned well but didn't really stand out from Taiwanese popcorn chicken that I've had at boba shops. The sea salt cream tea that I requested at 50% sweetness tasted as if it was instead at 25% and was very subtle in tea flavor. On the bright side though, I really enjoyed the Hakka mochi. No skimping on the peanut and black sesame powders at all. The mochi was salty, savory, warm, and soft!

Overall I can see it being a decent go-to spot for folks living/working in the downtown area (saw lots of pickup orders waiting at the counter) but wouldn't say that it's a must-try.",3 star rating
756,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"Had my eye on this place for a while and finally got to try it. I ordered the beancurd clamshell bun and Dan Dan noodles as per the recommendation of the staff member working the register. The Dan Dan noodles were quite good and lived up to their reputation but, for me, the braised beancurd was superior. My taste buds were delighted by the flavor that hit them upon biting into the bun. This will definitely be a repeat order when (not if) I come again. I liked the ambiance of the spot and staff were all really nice and food was served fairly quickly. 10/10 would recommend.",4 star rating
757,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"Very cute and modern brunch stop with outdoor seating (although it's like right next to a road so can get pretty loud )

Menu has many authentic Taiwanese dishes like pan fried baos, minced pork rice, Dan Dan noodles BUT flavors are not the most authentic.

IG: Spillingthe.beans",3 star rating
758,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"Went after work Tuesday and there was no lime and plenty of tables. You order your food at the counter, but they bring your dishes out to your table. The staff were friendly, service was quick, and if you order a hot tea, they're very attentive to refill your hot water. They even provide a tomer and a recommended amount of time to steep the tea.

The food was good, but my favorite dish was actually the hakka mochi dessert. I like the slight saltiness that makes the dessert a bit savory.

The decor is modern, casual, and trendy. Perfect for a night out with friends.",4 star rating
759,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"I finally got the chance to try Pine & Crane and I just loved it.
I've read so many amazing Yelp reviews and y'all definitely are right that it's fabulous! I got a couple of dishes as delivery and goodness gracious were they good! And in my thought process, if it was this good after being delivered, imagine how good it would be in person.

I had their Crispy Rice Cakes & Mushrooms which was seasoned with salt and Thai basil giving me Taiwanese popcorn chicken taste vibes. The mushrooms and rice cakes were so nicely & lightly crisped, just packed with flavor. I'm obsessed.

I also very much enjoyed the Minced Pork on Rice with came with a soy braised egg and a few daikon pickles. Rice + Meat + Egg is my comfort food so this was right up my alley. I didn't even need to add any siracha or any extras, it was so flavorful, it needed nothing more. It was simply scrumptious as it came.

I feel like I just got a tiny taste of what Pine & Crane has to offer. I found their prices to be completely reasonable with matching portion sizes. Legit, can~not~wait to try more off their menu.",5 star rating
760,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,Ordered breakfast takeout. Most of the items we ordered were delicious. My favorite dish was crispy rice cakes & mushroom. I enjoyed the radish cakes as well. But I'd skip chive & egg pockets and thousand layer pancakes though. They were too thick and dry.,4 star rating
761,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"It's been years since I last had Pine & Crane (at their Echo Park location), and my recent visit to their DTLA location definitely changed my mind! Pine & Crane DTLA is located in a relatively safe and clean neighborhood, with street parking options for thsoe that are driving in.

You order at the counter before getting seated. My husband and I were hungry hippos when we arrived and ordered more than we could eat. We got their beef noodle soup, spicy sauce shrimp wonton, beef rolls, and the Hakka mochi as dessert to close out the night. While I was not the biggest fan of the beef noodle soup due to the amount of pickled veggies in the soup, my husband announced it one of the best beef noodle soup he's had in the US. The beef rolls were amazing - crispy on the outside with just the right amount of hoisin sauce inside to keep things moist. The hakka mochi came in 2 different flavors (black sesame & regular sesame), and they were the softest mochi I've had! I also loved the salt touch on the sesame, which drew out the sweet flavor in the mochi.

Also to note, they have a wide selection of cocktails, which I did not expect at a fast-casual dining restaurant. While we did not order any, I was very intrigued by their tea + beer options, will definitely have to try next time!",5 star rating
762,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"This place had a perfect lunchtime vibe - bubbly and energetic, but not too loud for conversation. It was a great way to relax, get to know someone, and enjoy some delicious food.

Speaking of food, the menu offered a solid selection. The highlight of the meal was definitely the beef rolls - absolutely amazing! However, the pan-fried dumplings were a bit thicker than I prefer, and I would have loved a juicier filling.

Overall, a fantastic spot for a casual date lunch. The atmosphere was spot-on, and the food, with a minor dumpling tweak, would be perfect",4 star rating
763,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"The outdoor patio and ambience is really nice. The restaurant is very modern and clean. Service was on point. Food was pricey for what you get.

Came here one day for lunch with a few friends and it was a nice experience. We ordered a bunch of items to share. It's a fast casual type restaurant where you order at the front and then they give you a number and you find a seat somewhere and then they bring you the food. I really like this style.

Our food came out pretty fast and everything tasted pretty good. I wouldn't call it authentic Taiwanese food, but more or less Taiwanese with a little bit of fusion mixed in. My friends really love the food. The flavors were all very good. All the dumpling dishes were superb. The Jadore chicken was a bit too salty, and the Dandan noodles needed a a bit more substance.

Overall, it was a very classy clean place. Very nice environment to meet your friends during the day or night. It is kind of in a gentrified area of downtown so the surrounding areas can be a little bit sketchy. Overall very pleasant experience.",4 star rating
764,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"I love these kinds of places where you can order at the counter and then seat yourself. It gives a more casual vibe, but the outdoor seating is so nice here that you still have a ""fancier"" ambiance.

My friends and I split the some food, but my favorites were the pig ear salad ($10), since they were chewy yet crunchy, and the crispy rice cakes & mushrooms ($12). This dish felt like the most unique one to me because there was good umami flavor (some kind of powder??) on each of them. All of them all were lightly fried and had a nice crisp layer on the outside, without being too oily.

The panfried pork buns ($12) were good, but could've had more soup and been crispier on the bottom. The pork belly clamshell bun ($5.50) was also really good, but felt a bit pricey for what it was. The dan dan noodles ($12) were a bit too oily for me, but the flavor was decent. Lastly, you can never go wrong with some sautéed seasonal greens ($10.50), but they weren't anything super special other than for helping hit our veggie quota!

Overall, solid food -- not my favorite Taiwanese place, but I love the atmosphere and decent prices!",4 star rating
765,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"I can't believe I haven't written a review about Pine and Crane's newer location. I'm so grateful to have the same great quality and service without the further drive!

As with the original location, the star is the beef rolls. Nice and crisp on the outside with tender and flavorful beef on the inside. Honestly, the rest of the savory menu is pretty good too. The fried pork buns, hot and sour soup, sha gua mian, dan dan noodles, beef noodle soup, minced pork on rice, and sauteed greens are all great. Probably my least favorite things at Pine and Crane are the popcorn chicken (in comparison to other Taiwanese places) and the shaved ice.

We tried some of the cocktails and enjoyed those too. We tried the Eat, Drink, Man, Woman which had a strong mezcal flavor but was better balanced when drinking it with the black sesame rim. That so surprising and brilliant! We also tried the Sun Moon Lake which tasted light and refreshing.

The service is also extremely attentive and quick, which is surprising for a place where you order at the counter then get seated.

Lastly, I was looking for some new coffee beans and decided to buy some here. I just had it at home and it has a very smooth flavor. A little pricey but I'd get it again!

Overall, Pine and Crane is one of my favorite restaurants in LA and I'm glad this location is just as good.",5 star rating
766,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"I have to go to La for work often and this is the best lunch spot. Quick, easy, and amazing food! Also pricing is very affordable. I have done several work lunches here and everyone is always pleased. Casual spot but excellent food!",4 star rating
767,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"OK, Pine & Crane really popped off at their new DTLA location. I ordered takeout once from their Silverlake location a while back and wasn't the biggest fan of the food to be honest. This was my first time at their newly opened DTLA restaurant and I was pretty impressed. Unlike the Silverlake restaurant, there was no line out the door and had plenty of indoor/outdoor seating. The place was still very busy for a Saturday night but just no crazy line to get in, which was nice.

As a Taiwanese-American, I literally wanted to order everything on the menu. However, we ultimately narrowed it down to the pan fried pork buns, sha gua mian, cucumber salad, and three cup chicken. This was the perfect amount of food for two. My favorites were the sha gua noodles and the three cup chicken, which had an umami-packed gravy that paired so well on top of rice. We ended the meal with the forbidden rice pudding for dessert and absolutely loved it. I was expecting a cold, ""Meet Fresh"" type of dessert but it ended up being a delightfully warm rice pudding with coconut milk and aromatic ginger syrup.

Last few notes: the wait staff is also super friendly and attentive for a restaurant where you order at the counter. And I was able to find street parking in front of Starbucks pretty easily.

I think Taiwanese food in LA at places like Pine & Crane and Din Tai Fung gets a bad rep for ""needing seasoning "" because people expect the bold, salty flavors of Chinese food whereas Taiwanese food is more mild in salt/spice. Pine & Crane does a solid job executing on authentic Taiwanese dishes in a beautifully modern space with an ambiance that doubles for a casual night out or date night. I understand the hype now and will be back to try their Taiwanese breakfast menu next.",5 star rating
768,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"Stopped by before a game and was pleasantly surprised to see that there were both indoor and outdoor seating options , which would be great for a sunny day.

You order from their menu and then pick a table if you're dining in. There is a range of menu items from small bites and appetizers, noodles, soup, dumplings, desserts that all look appetizing. For this first trip I split the shrimp wontons, wood ear mushroom salad, ruby black tea ( it comes in a pot and cup for two and they offer top offs of hot water if you need it to steep more tea) sha gua mian (noodles with / soy sauce, vinegar, fried shallots, chili crisp and scallions) and their wonton soup (which comes with shrimp wontons, baby bok choy and pork broth - the broth was nice and clean and the bok choy gave the dish a nice contrasting bitter and crunch, it would be tasty to add vinegar or chili sauce as well).

The woodear salad was a stand out and had such an addicting texture, I'd totally share a bowl anytime but I imagine on warmer days it is super refreshing. My personal favorite was the shrimp wonton dish that comes with a house sauce. The wontons were nice and meaty.

In terms of the size of dishes it would be good to order a few dishes for sharing and exploring the menu. The portion sizes range from small to medium so you won't go wrong with ordering a few things on the menu especially if you're with a group.",5 star rating
769,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"Pine and crane is so easy and quick. I don't eat in store often but when I do it's always a nice vibe.

I ordered two pork buns - my favorite thing on the menu. The pork is always perfectly salty and the pickled greens on top give it a little sour crunch. This along with the peanuts is perfect for a little snack, or grab two and make it a dinner.

Service is always top notch.",4 star rating
770,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"Came here on a Saturday night when I visited my friends in LA. One of my friends suggested this spot and when I checked out reviews and pics I was looking forward to this spot.

Got beers and paid in the front counter before being seated for outdoor dining. We got a couple shared dishes, the beef roll which was really good, Taiwanese popcorn chicken which was solid, and panfried pork buns which was delicious. For my main, I got the beef noodle soup which was very flavorful and tasty.

This was my first time trying Taiwanese food and really enjoyed it. I highly recommend this spot if you want really good Taiwanese food for a fair price.

* Good service
* street parking
* Outdoor dining
* Fair pricing",4 star rating
771,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"I really, really liked this place. Atmosphere was great. Light and airy, and it's pleasant to sit both inside and outside.

When you get there, get a menu, get in line, order, and then they'll seat you. I didn't know my whole party had to be there to be seated, so I was in line the entire time (lines can get really, really long), just to get up to the front and be told everyone has to be there. Luckily, they were accommodating and let us go back to the front when everyone showed up.

Vegetarian review:
- mapo tofu: very good. Kind of standard, but flavor was just different enough.
- crispy rice cakes & mushrooms: amazing. Salt and pepper flavor.
- bean curd bun: good. A bit salty, but good.
- Dan Dan noodles: amazing.
- mochi: lovely. Chewy. Sooo chewy.

Parking is street parking- it can be a pain. Worth it, though.",5 star rating
772,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"Amazing flavorful food! Loved everything we ordered. If youre with a big group it could take a while to find a seat because you have to wait for a spot to open up after you order. But totally worth it! Highly recommend the beef rolls which were huge and a great balance of savory and sweet as well as crunch outside and chewy inside - YUM. Loved the pork sticky rice - sweet and savory and very filling despite its small portion. As for dessert, really loved the mochi which was perfectly coated and pillowy.

Staff was friendly and the space had high ceilings and warm wood accents throughout which was beautiful!",5 star rating
773,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,Pine and crane has become our go to in DTLA! I have to try everything on their menu and nothing has disappointed me! And always remember to leave yourself some room for dessert!! Their douhua is amazing! And so does the mochi!! I will need to try their shaved ice next time!,5 star rating
774,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"STEPH JUDGEMENT: A casual, comfortable, and stylish place for some great Taiwanese eats.

We were in the area to catch a show at the Belasco and the hubby noticed that this place was pretty close by. He'd heard me wax rhapsodic about my experience at the Silverlake Pine & Crane and wanted to try it. I remembered reading about this second location in the LA Times a while back so was eager to try it also! The restaurant is casual but gorgeous, with an airy, expansive dining room opening up to a patio with a view of the South Park Commons urban park next door. As with the Silverlake location, you order at the counter and they bring the food out to you, and they will help you find a seat when it gets crowded (which is often).

On our first visit we had:

Sha Gua Mian - Soy sauce based noodles, yum
Dan Dan noodles - their signature peanut sauce dish
Beancurd clamshell bun - delish
Veg potstickers - good, but pretty standard
Black milk tea with boba--only very slightly sweet, which I appreciated

They were out of the crispy rice cakes & mushrooms that night, which was a bummer, but at least they had all the other stuff.

A few weeks later we were in the area again for a DTLA staycation weekend and decided to try their breakfast. I had their sea salt cream cold brew (excellent), and we shared the savory soy milk (like a tofu soup, with crouton-like non-sweet ""doghnuts"", chili oil, and pickled vegetables--we opted out of the pork floss--different and delicious!), thousand layer pancakes (egg & veggies), and a dim sum-like crepes stuffed with cabbage, egg, and cheese. We enjoyed it so much we decided to come back for breakfast again the next day and had their daikon cakes (tender fried goodness) and egg and chive pockets (2 big stuffed pancake-like things, so yummy). I tried their hot sea salt cream coffee this time and it was also excellent.

We most recently decided to walk here for an early lunch before catching an afternoon Kings game at the crypto arena. We each got the Dan Dan noodles and shared a lotus root salad--a welcome lunch alternative to all the pub food we usually eat if we stay in LA Live. As you may have surmised, we're pretty serious fans now and try to visit every chance we get!",5 star rating
775,https://www.yelp.com/biz/pine-and-crane-dtla-los-angeles-3?osq=Restaurants,"Absolutely amazing food, and great atmosphere. So much fresh air and places to sit. Great greenery around and just very kind staff. I will be back every trip of mine to LA!
We ordered the tea pot, Dan Dan noodles, mapo tofu, and hot and sour soup. Super vegetarian friendly, and amazing!!",5 star rating
