,predicted_label,scores,true_label
909,1,0.9404862523078918,1
910,1,0.9800359606742859,1
911,-1,0.9545453190803528,-1
912,1,0.9722775220870972,1
913,1,0.9781194925308228,1
914,1,0.9062154293060303,1
915,1,0.976180374622345,1
916,1,0.9764729738235474,1
917,0,0.5592855215072632,1
918,1,0.5402289628982544,1
919,-1,0.7673915028572083,0
920,1,0.9843108654022217,1
921,1,0.974611759185791,1
922,-1,0.8843650221824646,-1
923,1,0.9660344123840332,1
924,1,0.9802220463752747,1
925,1,0.7742182016372681,1
926,-1,0.8689607381820679,0
927,1,0.9850627183914185,1
928,1,0.9802725911140442,1
929,-1,0.9012481570243835,-1
930,-1,0.5058603286743164,1
931,1,0.7893499135971069,1
932,1,0.9731361865997314,1
933,1,0.9774113893508911,1
934,1,0.959228515625,1
935,-1,0.8666501045227051,-1
936,-1,0.9134991765022278,-1
937,1,0.9354569315910339,1
938,-1,0.9313215613365173,-1
939,1,0.9212531447410583,1
940,1,0.9858300089836121,1
941,-1,0.9386870861053467,-1
942,-1,0.8112388253211975,1
943,1,0.9728899002075195,1
944,1,0.9787444472312927,1
945,1,0.8976678252220154,1
946,-1,0.7388411164283752,1
947,1,0.985054075717926,1
948,-1,0.8198059797286987,-1
949,1,0.6711994409561157,1
950,1,0.9847217202186584,1
951,-1,0.8439329862594604,-1
952,1,0.9712343215942383,1
953,1,0.9242212176322937,1
954,1,0.9812504649162292,1
955,1,0.7347641587257385,1
956,1,0.828680694103241,0
957,-1,0.8559492230415344,-1
958,1,0.935813307762146,1
959,1,0.9690498113632202,1
960,1,0.955522358417511,0
961,1,0.9324548244476318,1
962,1,0.965645968914032,1
963,1,0.874853253364563,1
964,1,0.9653384685516357,1
965,1,0.9717508554458618,1
966,1,0.534395158290863,0
967,1,0.9843903183937073,1
968,-1,0.8081991672515869,-1
969,1,0.9838250875473022,1
970,1,0.9331433773040771,1
971,1,0.9816270470619202,1
972,1,0.9028030633926392,0
973,1,0.9366222620010376,1
974,1,0.9830754995346069,1
975,-1,0.7620440125465393,-1
976,1,0.9696275591850281,1
977,-1,0.7746330499649048,-1
978,-1,0.8560966849327087,-1
979,1,0.9694377779960632,1
980,-1,0.886273980140686,-1
981,1,0.9599576592445374,1
982,0,0.6691492795944214,0
983,-1,0.9275960326194763,-1
984,1,0.44874700903892517,1
985,1,0.9864054322242737,1
986,1,0.9737768173217773,1
987,1,0.9792429208755493,1
988,1,0.987059473991394,1
989,1,0.9701989889144897,1
990,1,0.9601252675056458,1
991,1,0.9818615913391113,1
992,1,0.987860381603241,1
993,1,0.9875773191452026,1
994,1,0.8176581859588623,1
995,1,0.9824889898300171,1
996,1,0.9713099002838135,1
997,1,0.987144410610199,1
998,1,0.9885170459747314,1
999,1,0.9728226661682129,1
1000,1,0.9668164253234863,1
1001,1,0.979290246963501,1
1002,1,0.9897429347038269,1
1003,1,0.8186237812042236,1
1004,1,0.9807477593421936,1
1005,1,0.9874868392944336,1
1006,1,0.9774790406227112,1
1007,1,0.9873112440109253,1
1008,1,0.9227451682090759,1
1009,1,0.7349215149879456,1
1010,1,0.9807453155517578,1
1011,1,0.9747558832168579,1
1012,-1,0.6632705330848694,-1
1013,-1,0.9390845894813538,-1
1014,-1,0.6334782838821411,-1
1015,-1,0.9416489601135254,-1
1016,-1,0.7457258105278015,-1
1017,1,0.9280570149421692,1
1018,-1,0.9356055855751038,-1
1019,1,0.96142578125,1
1020,1,0.9827590584754944,1
1021,-1,0.7281192541122437,1
1022,1,0.8670510649681091,1
1023,-1,0.7962847948074341,0
1024,-1,0.782229483127594,0
1025,0,0.47396430373191833,1
1026,1,0.4823066294193268,1
1027,1,0.909305989742279,1
1028,1,0.9548004269599915,1
1029,1,0.98574298620224,1
1030,1,0.9885015487670898,1
1031,1,0.6997305750846863,1
1032,1,0.9876082539558411,1
1033,-1,0.9183239936828613,-1
1034,1,0.9839805960655212,1
1035,1,0.9227786660194397,1
1036,1,0.9843764305114746,1
1037,1,0.9722582101821899,1
1038,1,0.6593224406242371,1
1039,1,0.9636295437812805,1
1040,1,0.962078332901001,1
1041,1,0.9762258529663086,1
1042,0,0.5849483013153076,1
1043,1,0.9801203608512878,1
1044,1,0.9874010682106018,1
1045,-1,0.9139301180839539,0
1046,1,0.9731859564781189,1
1047,1,0.9802846908569336,1
1048,-1,0.8275015354156494,0
1049,1,0.9614973068237305,1
1050,1,0.973791241645813,1
1051,-1,0.9302164316177368,-1
1052,1,0.6721221804618835,-1
1053,1,0.909491240978241,1
1054,-1,0.7840790748596191,0
1055,1,0.989612877368927,1
1056,1,0.9688702821731567,1
1057,1,0.88999342918396,1
1058,1,0.9020280241966248,1
1059,1,0.987354576587677,1
1060,1,0.9882269501686096,1
1061,1,0.9798122644424438,1
1062,1,0.9778271317481995,1
1063,1,0.8636633157730103,0
1064,1,0.9788663983345032,1
1065,1,0.9843912124633789,1
1066,1,0.9870287179946899,1
1067,1,0.9779126644134521,1
1068,1,0.9847140908241272,1
1069,1,0.9721662998199463,1
1070,-1,0.8969884514808655,-1
1071,1,0.9844829440116882,1
1072,-1,0.950350821018219,-1
1073,1,0.9884568452835083,1
1074,1,0.9863283038139343,1
1075,1,0.9885579347610474,1
1076,1,0.9713799357414246,1
1077,1,0.9781942963600159,1
1078,1,0.9850834608078003,1
1079,1,0.9809547662734985,1
1080,1,0.9865388870239258,1
1081,1,0.9782442450523376,1
1082,1,0.9300684332847595,1
1083,1,0.9630714058876038,1
1084,1,0.9732262492179871,1
1085,-1,0.8544802069664001,1
1086,1,0.9791978597640991,1
1087,1,0.980815589427948,1
1088,1,0.9531800746917725,1
1089,1,0.9808694124221802,1
1090,1,0.985017716884613,1
1091,1,0.9841898083686829,1
1092,-1,0.9145603179931641,-1
1093,1,0.9826005101203918,1
1094,1,0.9743417501449585,1
1095,1,0.97378009557724,1
1096,-1,0.7147666811943054,1
1097,1,0.9864453673362732,1
1098,1,0.9768236875534058,1
1099,1,0.971422016620636,1
1100,1,0.9460073113441467,1
1101,1,0.6015681624412537,1
1102,-1,0.9138085246086121,-1
1103,1,0.8415597081184387,1
1104,1,0.9786244034767151,1
1105,1,0.7199864983558655,1
1106,1,0.8982491493225098,1
1107,1,0.9826032519340515,1
1108,1,0.9623963236808777,1
1109,1,0.9866476058959961,1
1110,1,0.9485772252082825,1
1111,1,0.9548689723014832,1
1112,1,0.9780076146125793,1
1113,1,0.9467303156852722,1
1114,-1,0.7797371745109558,-1
1115,1,0.9661287665367126,1
1116,1,0.9440470933914185,1
1117,1,0.6945710182189941,0
1118,0,0.42899462580680847,0
1119,1,0.9660736918449402,1
1120,1,0.9869335889816284,1
1121,1,0.7576849460601807,0
1122,1,0.9863417744636536,1
1123,1,0.982852041721344,1
1124,1,0.9858576059341431,1
1125,1,0.98499596118927,1
1126,1,0.980176568031311,1
1127,-1,0.9304735660552979,-1
1128,1,0.8655184507369995,1
1129,0,0.5121896862983704,0
1130,-1,0.8824372291564941,-1
1131,1,0.8655746579170227,1
1132,1,0.746163010597229,1
1133,1,0.9757775068283081,1
1134,1,0.9851359724998474,1
1135,1,0.9356775879859924,1
1136,-1,0.49842414259910583,-1
1137,0,0.8467879295349121,0
1138,0,0.756665825843811,-1
1139,1,0.9395114183425903,1
1140,-1,0.41958314180374146,-1
1141,-1,0.8828973174095154,1
1142,1,0.7015711069107056,0
1143,1,0.9093859791755676,1
1144,-1,0.8090057373046875,-1
1145,1,0.9836538434028625,1
1146,1,0.9537467360496521,1
1147,1,0.9745036363601685,1
1148,-1,0.9061044454574585,1
1149,1,0.9762119650840759,1
1150,-1,0.8872037529945374,-1
1151,-1,0.8180394172668457,-1
1152,-1,0.8463338613510132,-1
1153,1,0.8262189626693726,0
1154,1,0.985181987285614,1
1155,-1,0.7942097783088684,-1
1156,1,0.8651033639907837,1
1157,1,0.9701665639877319,1
1158,1,0.9831657409667969,1
1159,-1,0.8729786276817322,0
1160,1,0.9856626391410828,1
1161,1,0.9804486632347107,1
1162,-1,0.8867682814598083,-1
1163,1,0.9025270342826843,1
1164,0,0.49964553117752075,-1
1165,-1,0.4400077164173126,0
1166,1,0.9823498725891113,1
1167,-1,0.5802879333496094,-1
1168,0,0.7603132128715515,-1
1169,-1,0.6272860169410706,1
1170,-1,0.7591125965118408,-1
1171,1,0.9893243908882141,1
1172,1,0.7559381723403931,0
1173,1,0.9885031580924988,1
1174,1,0.95253586769104,1
1175,1,0.9606961011886597,1
1176,1,0.984230101108551,1
1177,1,0.9637399911880493,1
1178,1,0.9692180156707764,1
1179,1,0.7067093849182129,1
1180,1,0.9566855430603027,1
1181,1,0.9468676447868347,1
1182,1,0.976772129535675,1
1183,-1,0.5584547519683838,0
1184,1,0.9760528206825256,1
1185,1,0.9809980988502502,1
1186,1,0.973097562789917,1
1187,1,0.9582645893096924,1
1188,1,0.9668037295341492,1
1189,-1,0.5614683032035828,0
1190,1,0.8843470811843872,1
1191,1,0.9347162246704102,1
1192,1,0.9844045042991638,1
1193,1,0.9828583002090454,1
1194,1,0.8785438537597656,1
1195,1,0.9377673864364624,1
1196,1,0.9852310419082642,1
1197,1,0.9406601786613464,1
1198,1,0.9783133864402771,1
1199,1,0.9514689445495605,1
1200,1,0.9652053117752075,1
1201,1,0.9626803398132324,1
1202,1,0.9594507217407227,1
1203,1,0.978550910949707,1
1204,-1,0.9184182286262512,-1
1205,1,0.9702000617980957,1
1206,1,0.9521611332893372,1
1207,1,0.9726126194000244,1
1208,1,0.9827053546905518,1
1209,1,0.7785149812698364,1
1210,1,0.6625413298606873,1
1211,1,0.9828589558601379,1
1212,1,0.976794421672821,1
1213,1,0.977663516998291,1
1214,1,0.8553007245063782,1
1215,1,0.9846466779708862,1
1216,1,0.9813303351402283,1
1217,1,0.9654550552368164,1
1218,1,0.9828978776931763,1
1219,1,0.9493180513381958,1
1220,1,0.9784604907035828,1
1221,1,0.9565034508705139,1
1222,1,0.51175856590271,1
1223,1,0.9802104830741882,1
1224,1,0.9878902435302734,1
1225,1,0.9835404753684998,1
1226,1,0.9757994413375854,1
1227,1,0.9852094054222107,1
1228,1,0.9690453410148621,1
1229,1,0.826888918876648,1
1230,1,0.9678040146827698,1
1231,-1,0.4538731575012207,1
1232,1,0.9796481728553772,1
1233,-1,0.9317179322242737,-1
1234,1,0.861793577671051,1
1235,1,0.962986171245575,1
1236,-1,0.8002395629882812,-1
1237,1,0.9855191707611084,0
1238,1,0.810534656047821,1
1239,1,0.9848300218582153,1
1240,1,0.6928268671035767,1
1241,1,0.6811882257461548,1
1242,1,0.9757989645004272,1
1243,1,0.9698268175125122,1
1244,1,0.9493428468704224,1
1245,1,0.9706987738609314,1
1246,1,0.9742523431777954,1
1247,1,0.9709681868553162,1
1248,1,0.9618404507637024,1
1249,1,0.9797501564025879,1
1250,1,0.9162272214889526,1
1251,1,0.9862223267555237,1
1252,1,0.9702131152153015,1
1253,1,0.9821760058403015,1
1254,1,0.9444315433502197,1
1255,1,0.9713513851165771,1
1256,1,0.8391899466514587,1
1257,1,0.969017505645752,1
1258,1,0.973954439163208,1
1259,1,0.9019299745559692,1
1260,1,0.9692267179489136,1
1261,1,0.9668763875961304,1
1262,1,0.9528769254684448,1
1263,1,0.8992959856987,1
1264,1,0.9574837684631348,1
1265,1,0.9791537523269653,1
1266,1,0.9792436957359314,1
1267,1,0.9741883277893066,1
1268,1,0.9628336429595947,1
1269,-1,0.9199845790863037,-1
1270,1,0.8371738195419312,1
1271,0,0.7249791026115417,1
1272,1,0.7606797814369202,1
1273,1,0.9702613353729248,1
1274,-1,0.4723930358886719,-1
1275,1,0.9868013858795166,1
1276,1,0.9761808514595032,1
1277,0,0.5822806358337402,0
1278,1,0.9533768892288208,1
1279,1,0.9708662629127502,1
1280,-1,0.9256190657615662,-1
1281,1,0.9200426936149597,1
1282,1,0.9396267533302307,1
1283,-1,0.9384178519248962,-1
1284,1,0.9510491490364075,1
1285,-1,0.7815783619880676,0
1286,1,0.9869138598442078,1
1287,-1,0.5112250447273254,1
1288,1,0.9749467968940735,1
1289,1,0.9693984389305115,1
1290,1,0.8876741528511047,1
1291,-1,0.9531896114349365,-1
1292,1,0.9720005989074707,1
1293,1,0.9433542490005493,1
1294,1,0.9722131490707397,1
1295,1,0.9871538281440735,1
1296,1,0.9472749829292297,1
1297,1,0.9809406399726868,1
1298,1,0.9654121398925781,1
1299,0,0.5830836296081543,1
1300,1,0.8413612246513367,1
1301,1,0.9845508933067322,1
1302,1,0.9829188585281372,1
1303,1,0.9570626020431519,1
1304,1,0.9380316734313965,0
1305,1,0.4267178475856781,1
1306,1,0.6993225812911987,-1
1307,1,0.9819075465202332,1
1308,1,0.8660035133361816,1
1309,-1,0.8143696784973145,-1
1310,1,0.9834930896759033,1
1311,0,0.43470489978790283,1
1312,1,0.8920656442642212,1
1313,1,0.9822300672531128,1
1314,1,0.9785060286521912,1
1315,1,0.5321420431137085,1
1316,1,0.9584310054779053,1
1317,1,0.9642840623855591,1
1318,1,0.4527188539505005,1
1319,1,0.9702135324478149,1
1320,-1,0.863454282283783,-1
1321,1,0.5292409062385559,-1
1322,1,0.915166974067688,1
1323,1,0.9898483157157898,1
1324,1,0.9886476397514343,1
1325,1,0.7519809007644653,0
1326,-1,0.9122770428657532,-1
1327,1,0.9881865382194519,1
1328,-1,0.8890394568443298,1
1329,1,0.697461724281311,1
1330,1,0.9896542429924011,1
1331,-1,0.8400998711585999,-1
1332,1,0.9337578415870667,1
1333,1,0.7390810251235962,1
1334,1,0.9879103899002075,1
1335,1,0.9000590443611145,1
1336,1,0.9113450646400452,1
1337,1,0.962450385093689,1
1338,1,0.9590613842010498,1
1339,1,0.6947129964828491,1
1340,1,0.9061337113380432,1
1341,1,0.9828386902809143,1
1342,1,0.975350022315979,1
1343,1,0.9866819381713867,1
1344,1,0.9266982674598694,1
1345,1,0.9589573740959167,1
1346,1,0.7986635565757751,1
1347,1,0.9830718636512756,1
1348,1,0.980115532875061,1
1349,-1,0.7881030440330505,-1
1350,1,0.9674312472343445,1
1351,-1,0.776526153087616,0
1352,1,0.5883902907371521,1
1353,1,0.9690846800804138,1
1354,1,0.9855880737304688,1
1355,1,0.5374003648757935,1
1356,1,0.9571688771247864,1
1357,1,0.9799854755401611,1
1358,-1,0.534770667552948,-1
1359,0,0.46097275614738464,1
1360,0,0.5554369688034058,1
1361,0,0.800129234790802,1
1362,1,0.976428210735321,1
1363,0,0.46932142972946167,1
1364,1,0.947479248046875,1
1365,1,0.8532387018203735,1
1366,1,0.7790763974189758,1
1367,1,0.9709758758544922,1
1368,-1,0.7969617247581482,-1
1369,1,0.9890353083610535,1
1370,1,0.9600560665130615,1
1371,1,0.9172776937484741,1
1372,1,0.9629939198493958,1
1373,1,0.9827750325202942,1
1374,1,0.9820642471313477,1
1375,-1,0.6956328749656677,0
1376,1,0.9698374271392822,1
1377,1,0.8379025459289551,1
1378,1,0.9747999906539917,1
1379,1,0.9799453020095825,1
1380,1,0.9837949275970459,1
1381,1,0.9536892771720886,1
1382,1,0.975307285785675,1
1383,1,0.9579747319221497,1
1384,1,0.9695716500282288,1
1385,1,0.8589117527008057,1
1386,1,0.9815497994422913,1
1387,1,0.8681762218475342,1
1388,1,0.9648816585540771,1
1389,1,0.9161637425422668,1
1390,1,0.9825317859649658,1
1391,1,0.782490074634552,1
1392,1,0.9427192211151123,1
1393,1,0.9726812243461609,1
1394,-1,0.8357668519020081,-1
1395,1,0.9346147179603577,1
1396,1,0.9803369641304016,1
1397,1,0.9809329509735107,1
1398,1,0.9512995481491089,1
1399,1,0.9704651832580566,1
1400,-1,0.5539579391479492,-1
1401,1,0.6900062561035156,1
1402,-1,0.876755952835083,0
1403,1,0.9747296571731567,1
1404,1,0.9544715285301208,1
1405,1,0.9327747225761414,1
1406,1,0.9747102856636047,1
1407,1,0.968419075012207,1
1408,-1,0.5699141025543213,-1
1409,1,0.9673589468002319,1
1410,1,0.988501787185669,1
1411,1,0.9604373574256897,1
1412,1,0.9864001274108887,1
1413,1,0.9695090055465698,1
1414,1,0.9474441409111023,1
1415,1,0.9643763303756714,1
1416,1,0.9865115880966187,1
1417,1,0.9888050556182861,1
1418,1,0.6210669279098511,1
1419,1,0.985278844833374,1
1420,1,0.9847574234008789,1
1421,1,0.9496573209762573,1
1422,1,0.9856637716293335,1
1423,1,0.8599604368209839,1
1424,1,0.9455912709236145,1
1425,1,0.9771571755409241,1
1426,1,0.9884191751480103,1
1427,1,0.8085671067237854,1
1428,1,0.9471932649612427,-1
1429,-1,0.5395376086235046,0
1430,1,0.9515304565429688,1
1431,1,0.9810482263565063,1
1432,-1,0.7772676944732666,0
1433,1,0.7997491955757141,-1
1434,1,0.865681529045105,1
1435,1,0.5888662338256836,1
1436,-1,0.6517077684402466,0
1437,1,0.9811930656433105,1
1438,0,0.5173255205154419,-1
1439,-1,0.6247199177742004,0
1440,1,0.9856675863265991,1
1441,1,0.9827843904495239,1
1442,1,0.9890272617340088,1
1443,1,0.940865695476532,1
1444,1,0.9860549569129944,1
1445,1,0.9739059209823608,1
1446,0,0.4583473801612854,0
1447,-1,0.5917861461639404,0
1448,1,0.99054354429245,1
1449,1,0.9898396730422974,1
1450,1,0.9866629242897034,1
1451,1,0.8809325695037842,0
1452,1,0.921155571937561,1
1453,1,0.9068999886512756,1
1454,1,0.9604182243347168,1
1455,1,0.9734262824058533,1
1456,0,0.43163159489631653,0
1457,1,0.6136654615402222,1
1458,1,0.9780246019363403,1
1459,1,0.9817870855331421,1
1460,1,0.9115806818008423,1
1461,1,0.9882979989051819,1
1462,-1,0.8126602172851562,-1
1463,1,0.8656371831893921,-1
1464,1,0.8981632590293884,1
1465,1,0.9831138849258423,1
1466,1,0.9424318075180054,1
1467,1,0.9381120204925537,1
1468,1,0.9769272804260254,1
1469,-1,0.776104748249054,-1
1470,1,0.9880281686782837,1
1471,1,0.9689587354660034,1
1472,1,0.882960319519043,0
1473,-1,0.6642699837684631,1
1474,1,0.9839242100715637,1
1475,1,0.8802664279937744,1
1476,1,0.709739089012146,1
1477,1,0.9863917827606201,1
1478,1,0.9796343445777893,1
1479,1,0.9583730697631836,1
1480,1,0.9686034917831421,1
1481,1,0.9820196032524109,1
1482,1,0.9659165143966675,1
1483,1,0.9787635803222656,1
1484,1,0.9828936457633972,1
1485,1,0.970397412776947,1
1486,1,0.9351509809494019,1
1487,1,0.7394804954528809,-1
1488,1,0.9807464480400085,1
1489,1,0.9766577482223511,1
1490,1,0.8643034100532532,1
1491,-1,0.9213500022888184,-1
1492,1,0.9516497850418091,1
1493,1,0.9674791097640991,1
1494,1,0.9773921370506287,1
1495,1,0.8586430549621582,1
1496,1,0.9854207634925842,1
1497,1,0.9359034299850464,1
1498,1,0.9496908783912659,1
1499,1,0.9094542860984802,1
1500,1,0.9723173975944519,1
1501,1,0.9730490446090698,1
1502,1,0.9883021712303162,1
1503,1,0.9758985042572021,1
1504,1,0.9684566855430603,1
1505,1,0.9692395329475403,1
1506,-1,0.6049452424049377,-1
1507,1,0.9570222496986389,1
1508,1,0.9888904094696045,1
1509,1,0.976182758808136,1
1510,0,0.5052538514137268,-1
1511,1,0.9578052759170532,1
1512,-1,0.5206785202026367,0
1513,1,0.9468498826026917,1
1514,1,0.9690612554550171,1
1515,1,0.6728929877281189,0
1516,1,0.9759151935577393,1
1517,0,0.46951690316200256,0
1518,1,0.8789137005805969,0
1519,1,0.9417536854743958,1
1520,1,0.9297159910202026,1
1521,1,0.9846773147583008,1
1522,1,0.989193856716156,1
1523,1,0.974435567855835,1
1524,1,0.9880991578102112,1
1525,1,0.8481707572937012,1
1526,1,0.9911774396896362,1
1527,-1,0.40970081090927124,0
1528,-1,0.5362875461578369,-1
1529,1,0.9847203493118286,1
1530,1,0.987659752368927,1
1531,1,0.8324232697486877,1
1532,1,0.9850450158119202,1
1533,1,0.964801013469696,1
1534,0,0.38084667921066284,0
1535,1,0.9872746467590332,1
1536,1,0.5824349522590637,1
1537,1,0.9278126358985901,1
1538,1,0.4457509219646454,0
1539,1,0.958472490310669,1
1540,1,0.9311602115631104,1
1541,1,0.9162498116493225,1
1542,1,0.4924958050251007,-1
1543,1,0.7830193638801575,1
1544,-1,0.8344669342041016,0
1545,-1,0.6808534860610962,0
1546,1,0.9882307052612305,1
1547,1,0.9901247024536133,1
1548,1,0.945592999458313,1
1549,1,0.9777847528457642,1
1550,1,0.9767970442771912,1
1551,-1,0.8614012598991394,-1
1552,-1,0.3934943974018097,0
1553,1,0.9873183369636536,1
1554,-1,0.8799142837524414,-1
1555,1,0.9755377173423767,1
1556,0,0.45755958557128906,1
1557,-1,0.8991751074790955,-1
1558,1,0.8601967692375183,0
1559,-1,0.8562560677528381,-1
1560,1,0.9685637950897217,1
1561,1,0.9812011122703552,1
1562,1,0.9884423613548279,1
1563,-1,0.8066832423210144,-1
1564,1,0.9854857921600342,1
1565,1,0.978727400302887,1
1566,1,0.9745278358459473,1
1567,1,0.9851670861244202,1
1568,1,0.9876554608345032,1
1569,1,0.9758334755897522,1
1570,1,0.9781516194343567,1
1571,1,0.6097691059112549,1
1572,1,0.9815494418144226,0
1573,1,0.9364376068115234,1
1574,-1,0.809965193271637,0
1575,-1,0.8961780071258545,-1
1576,-1,0.6947551369667053,-1
1577,1,0.9538249373435974,1
1578,1,0.9881811141967773,1
1579,1,0.9785462021827698,1
1580,1,0.9879912734031677,1
1581,-1,0.9532617330551147,-1
1582,-1,0.7732401490211487,-1
1583,1,0.6507290005683899,1
1584,-1,0.45581817626953125,0
1585,1,0.9764367341995239,1
1586,1,0.9856764078140259,1
1587,-1,0.914844810962677,-1
1588,-1,0.8857555985450745,-1
1589,1,0.9778273701667786,1
1590,1,0.9848958253860474,1
1591,1,0.985375165939331,1
1592,-1,0.6612056493759155,-1
1593,1,0.930255651473999,1
1594,-1,0.944570004940033,-1
1595,0,0.5357354879379272,0
1596,1,0.9863900542259216,1
1597,-1,0.9129555225372314,-1
1598,-1,0.9344696402549744,-1
1599,1,0.9740915894508362,1
1600,1,0.9554019570350647,0
1601,1,0.7226365208625793,1
1602,-1,0.9229631423950195,-1
1603,1,0.9751309752464294,1
1604,-1,0.9538904428482056,-1
1605,-1,0.9031606912612915,-1
1606,1,0.4963281452655792,-1
1607,-1,0.9065132737159729,-1
1608,-1,0.9591654539108276,-1
1609,0,0.4309466779232025,1
1610,1,0.9881850481033325,1
1611,1,0.971327543258667,1
1612,1,0.9855238795280457,1
1613,1,0.9817094206809998,1
1614,1,0.9888760447502136,1
1615,-1,0.9543005228042603,-1
1616,-1,0.9050077199935913,-1
1617,1,0.9900332093238831,1
1618,1,0.9818587899208069,1
1619,1,0.9891238212585449,1
1620,1,0.9374315142631531,1
